Age,Experience,Income,Branch Address,Family,CCAvg,Mortgage,Personal Loan,Brokerage Account,GIC Account,Online,CreditCard,Advisor Name,Advisor Designation,Branch Address 1,Branch Address 2,Branch Address 3
47,22,81,24 Trusel Court,1,2.9,0,0,0,0,0,1,Deedra Halderman,CFP,24 Trusel Court,40 E. Dunbar Ave.,36 Kent Court
58,32,65,9929 Thompson Lane,3,2.2,0,0,0,0,0,0,Pete Dickens,PFP,9929 Thompson Lane,177 Winchester Street,20 Bradford Ave.
53,28,44,8536 Country Club Dr.,3,1.7,0,0,0,0,0,0,Tanya Johansen,CFP,8536 Country Club Dr.,234 Blue Spring Rd.,533 Hillcrest Street
31,5,20,14 Lakeshore Lane,2,0.3,0,0,0,0,0,0,Zetta Gephart,PFP,4 Country Drive,14 Lakeshore Lane,890 W. Brickyard Dr.
41,16,65,667 E. Hall St.,3,0.5,0,0,0,0,1,0,Eulah Kicklighter,PFP,667 E. Hall St.,68 Sunbeam St.,7330 West Grand St.
49,23,84,9670 Wilson Rd.,3,2.1,134,0,1,0,1,0,Myesha Bromley,PFP,9670 Wilson Rd.,76 Mayfair St.,33 Harrison Road
61,36,60,40 E. Dunbar Ave.,3,0.5,182,0,0,0,0,0,Zofia Rambo,PFP,40 E. Dunbar Ave.,36 Kent Court,69 Spruce Dr.
43,19,31,8536 Country Club Dr.,3,0.5,0,0,0,0,0,0,Gala Mackson,CFP,8536 Country Club Dr.,234 Blue Spring Rd.,533 Hillcrest Street
62,38,42,36 Kent Court,1,1.8,0,0,0,0,0,0,Zofia Rambo,PFP,40 E. Dunbar Ave.,36 Kent Court,69 Spruce Dr.
26,0,83,7919 Cedarwood Dr.,3,3.9,0,1,0,0,1,0,Gita Pinelli,PFP,7919 Cedarwood Dr.,1 Poplar St., 
38,14,62,9091 S. Bowman Street,1,1.5,255,0,0,0,1,0,Kathaleen Horgan,PFP,9091 S. Bowman Street,8378 West Magnolia Street,518 Selby Ave.
49,25,13,14 Lakeshore Lane,1,0.9,0,0,0,0,1,0,Val Sauceda,PFP,14 Lakeshore Lane,890 W. Brickyard Dr., 
58,34,25,92 Ridgewood Dr.,2,0.3,123,0,0,0,1,0,Kirsten Mitchem,PFP,69 Spruce Dr.,92 Ridgewood Dr.,8376 Euclid Lane
58,34,63,9251 Old Vernon St.,4,1.6,0,0,0,0,0,0,Siobhan Flaugher,CFP,33 Harrison Road,9251 Old Vernon St.,667 E. Hall St.
33,9,42,14 Lakeshore Lane,1,2.1,0,0,0,0,1,0,Val Sauceda,PFP,14 Lakeshore Lane,890 W. Brickyard Dr., 
45,18,53,1 Poplar St.,3,2.5,112,0,0,0,0,0,Thao Lovato,PFP,7919 Cedarwood Dr.,1 Poplar St.,8017 Homestead Ave.
62,37,83,9587 SW. Jefferson Street,3,1.8,187,0,1,0,0,0,Marylee Bristow,PFP,218 S. Westport Court,9587 SW. Jefferson Street,9670 Wilson Rd.
35,9,83,94 Country Club St.,2,4.5,0,0,0,0,1,0,Mariana Ghent,CFP,94 Country Club St.,36 South St.,9091 S. Bowman Street
38,12,33,234 Blue Spring Rd.,4,1.5,0,0,1,0,0,1,Gala Mackson,CFP,8536 Country Club Dr.,234 Blue Spring Rd.,533 Hillcrest Street
50,25,21,518 Selby Ave.,2,0.7,129,0,0,0,0,0,Bernarda Guilliams,PFP,8378 West Magnolia Street,518 Selby Ave.,8722 Richardson Street
32,8,104,234 Blue Spring Rd.,2,3.7,0,1,0,0,0,1,Tanya Johansen,CFP,8536 Country Club Dr.,234 Blue Spring Rd.,533 Hillcrest Street
34,9,55,234 Blue Spring Rd.,3,2.3,0,0,1,1,1,1,Gala Mackson,CFP,8536 Country Club Dr.,234 Blue Spring Rd.,533 Hillcrest Street
29,5,45,40 E. Dunbar Ave.,3,0.1,0,0,0,0,1,0,Taylor Kemp,CFP,24 Trusel Court,40 E. Dunbar Ave.,36 Kent Court
45,20,55,8376 Euclid Lane,4,1.9,164,0,1,0,0,0,Ross Seipel,PFP,8376 Euclid Lane,336 Pin Oak Ave.,9834 East Pineknoll Ave.
54,30,61,742 Bridle Street,1,1.8,0,0,0,0,1,0,Prudence Masters,CFP,9834 East Pineknoll Ave.,742 Bridle Street,544 Edgewood Drive
39,15,53,8376 Euclid Lane,1,1.8,0,0,0,0,0,0,Estefana Dungan,PFP,92 Ridgewood Dr.,8376 Euclid Lane,336 Pin Oak Ave.
33,7,111,218 S. Westport Court,2,1.3,0,0,0,0,1,0,Marylee Bristow,PFP,218 S. Westport Court,9587 SW. Jefferson Street,9670 Wilson Rd.
63,38,102,40 E. Dunbar Ave.,4,3.4,0,0,0,0,0,0,Zofia Rambo,PFP,40 E. Dunbar Ave.,36 Kent Court,69 Spruce Dr.
59,35,151,177 Winchester Street,2,6,0,0,0,0,1,0,Caitlin Wimmer,PFP,177 Winchester Street,20 Bradford Ave.,8573 Princeton Road
45,21,91,24 Trusel Court,1,4.7,0,0,0,0,1,0,Twila Bare,PFP,5 Maple Lane,24 Trusel Court,40 E. Dunbar Ave.
65,41,45,24 Trusel Court,3,0.1,0,0,0,0,1,0,Deedra Halderman,CFP,24 Trusel Court,40 E. Dunbar Ave.,36 Kent Court
50,26,23,234 Blue Spring Rd.,4,0.2,0,0,0,0,0,1,Tanya Johansen,CFP,8536 Country Club Dr.,234 Blue Spring Rd.,533 Hillcrest Street
58,32,62,742 Bridle Street,3,2.2,217,0,0,1,1,1,Prudence Masters,CFP,9834 East Pineknoll Ave.,742 Bridle Street,544 Edgewood Drive
51,26,78,8536 Country Club Dr.,1,1.2,305,0,0,0,1,0,Tanya Johansen,CFP,8536 Country Club Dr.,234 Blue Spring Rd.,533 Hillcrest Street
33,7,73,9587 SW. Jefferson Street,1,2.5,135,0,0,0,0,0,Marylee Bristow,PFP,218 S. Westport Court,9587 SW. Jefferson Street,9670 Wilson Rd.
44,18,14,76 Mayfair St.,2,0.1,98,0,0,0,0,1,Jodie Izquierdo,PFP,76 Mayfair St.,33 Harrison Road,9251 Old Vernon St.
42,18,39,94 Country Club St.,3,2.1,0,0,0,0,0,0,Berry Gartman,CFP,94 Country Club St.,36 South St.,9091 S. Bowman Street
56,32,89,8376 Euclid Lane,4,1,90,0,1,0,1,0,Estefana Dungan,PFP,92 Ridgewood Dr.,8376 Euclid Lane,336 Pin Oak Ave.
26,2,95,8536 Country Club Dr.,3,0.8,0,0,0,0,1,0,Gala Mackson,CFP,8536 Country Club Dr.,234 Blue Spring Rd.,533 Hillcrest Street
59,35,14,9251 Old Vernon St.,2,1,107,0,0,0,1,0,Jacqueline Leveque,CFP,33 Harrison Road,9251 Old Vernon St.,667 E. Hall St.
39,14,104,7330 West Grand St.,3,1,242,0,0,0,1,0,Beatriz Rolf,PFP,7330 West Grand St.,91 Lake Court,7041 East Mammoth Drive
28,3,29,9091 S. Bowman Street,4,0.8,135,0,0,0,1,0,Latrisha Barden,PFP,36 South St.,9091 S. Bowman Street,8378 West Magnolia Street
51,25,33,91 Lake Court,1,1.4,0,0,0,0,1,1,Pansy Diblasi,PFP,91 Lake Court,7041 East Mammoth Drive,597 Lawrence Street
56,26,38,218 S. Westport Court,3,1,110,0,1,0,1,0,Donetta Mallet,PFP,544 Edgewood Drive,218 S. Westport Court,9587 SW. Jefferson Street
28,4,104,8536 Country Club Dr.,3,2.5,0,0,0,0,0,0,Aleida Suitt,PFP,387 West Fifth Ave.,8536 Country Club Dr.,234 Blue Spring Rd.
32,8,70,597 Lawrence Street,3,1.5,0,0,0,0,1,0,Cyndy Calcagno,CFP,597 Lawrence Street,9929 Thompson Lane,177 Winchester Street
42,18,158,544 Edgewood Drive,2,0.4,277,1,0,0,0,1,Donetta Mallet,PFP,544 Edgewood Drive,218 S. Westport Court,9587 SW. Jefferson Street
49,25,24,8376 Euclid Lane,4,0.2,138,0,0,0,1,0,Estefana Dungan,PFP,92 Ridgewood Dr.,8376 Euclid Lane,336 Pin Oak Ave.
37,13,71,76 Mayfair St.,2,2.7,94,0,0,0,1,0,Myesha Bromley,PFP,9670 Wilson Rd.,76 Mayfair St.,33 Harrison Road
35,9,141,76 Mayfair St.,2,4.5,0,1,0,0,0,0,Jodie Izquierdo,PFP,76 Mayfair St.,33 Harrison Road,9251 Old Vernon St.
56,31,25,20 Bradford Ave.,3,0.1,0,0,0,0,0,0,Ying Michaelson,PFP,20 Bradford Ave.,8573 Princeton Road,4 Country Drive
52,26,84,7330 West Grand St.,3,3,0,0,0,0,1,0,Beatriz Rolf,PFP,7330 West Grand St.,91 Lake Court,7041 East Mammoth Drive
35,9,28,9929 Thompson Lane,4,1,75,0,0,0,1,0,Kristle Hanby,CFP,597 Lawrence Street,9929 Thompson Lane,177 Winchester Street
54,28,79,24 Trusel Court,4,2.6,0,0,0,0,0,0,Taylor Kemp,CFP,24 Trusel Court,40 E. Dunbar Ave.,36 Kent Court
58,28,75,36 South St.,1,1.4,0,0,0,0,1,0,Berry Gartman,CFP,94 Country Club St.,36 South St.,9091 S. Bowman Street
43,19,84,8573 Princeton Road,4,0.2,297,0,0,0,1,0,Zandra Venne,PFP,8573 Princeton Road,4 Country Drive,14 Lakeshore Lane
57,32,60,36 South St.,3,1.7,0,0,1,1,1,1,Latrisha Barden,PFP,36 South St.,9091 S. Bowman Street,8378 West Magnolia Street
26,2,85,667 E. Hall St.,2,2.5,0,0,0,0,0,0,Eulah Kicklighter,PFP,667 E. Hall St.,68 Sunbeam St.,7330 West Grand St.
43,17,91,8017 Homestead Ave.,1,5.2,0,0,1,0,0,0,Margret Lan,PFP,8017 Homestead Ave.,387 West Fifth Ave.,8536 Country Club Dr.
46,20,61,92 Ridgewood Dr.,2,0.4,0,0,0,0,0,0,Estefana Dungan,PFP,92 Ridgewood Dr.,8376 Euclid Lane,336 Pin Oak Ave.
45,19,141,9929 Thompson Lane,1,2.4,0,0,0,0,1,0,Cyndy Calcagno,CFP,597 Lawrence Street,9929 Thompson Lane,177 Winchester Street
54,27,195,76 Mayfair St.,2,4.75,477,1,0,0,0,0,Jodie Izquierdo,PFP,76 Mayfair St.,33 Harrison Road,9251 Old Vernon St.
48,24,144,36 Kent Court,4,3.5,0,1,0,0,0,0,Erik Clinard,PFP,36 Kent Court,69 Spruce Dr.,92 Ridgewood Dr.
38,14,81,8536 Country Club Dr.,1,3.6,0,0,0,0,1,1,Gala Mackson,CFP,8536 Country Club Dr.,234 Blue Spring Rd.,533 Hillcrest Street
58,33,28,5 Maple Lane,2,0.5,146,0,1,0,1,0,Cyril Murry,PFP,8722 Richardson Street,5 Maple Lane,24 Trusel Court
26,0,85,7919 Cedarwood Dr.,2,1.6,0,0,0,0,0,0,Gita Pinelli,PFP,7919 Cedarwood Dr.,1 Poplar St., 
53,27,174,92 Ridgewood Dr.,1,2.9,0,1,0,0,1,0,Kirsten Mitchem,PFP,69 Spruce Dr.,92 Ridgewood Dr.,8376 Euclid Lane
38,13,119,8722 Richardson Street,2,7.8,221,0,0,0,0,0,Cyril Murry,PFP,8722 Richardson Street,5 Maple Lane,24 Trusel Court
31,4,60,544 Edgewood Drive,4,2,0,0,0,0,1,1,Donetta Mallet,PFP,544 Edgewood Drive,218 S. Westport Court,9587 SW. Jefferson Street
28,3,95,9929 Thompson Lane,2,1.8,0,0,0,0,0,0,Cyndy Calcagno,CFP,597 Lawrence Street,9929 Thompson Lane,177 Winchester Street
58,33,61,24 Trusel Court,2,2.3,193,0,0,0,1,0,Twila Bare,PFP,5 Maple Lane,24 Trusel Court,40 E. Dunbar Ave.
53,28,41,8536 Country Club Dr.,2,0.6,193,0,0,0,0,0,Aleida Suitt,PFP,387 West Fifth Ave.,8536 Country Club Dr.,234 Blue Spring Rd.
63,38,59,9091 S. Bowman Street,3,0.5,0,0,0,0,1,0,Kathaleen Horgan,PFP,9091 S. Bowman Street,8378 West Magnolia Street,518 Selby Ave.
23,-1,73,94 Country Club St.,4,2.6,0,0,0,0,1,0,Berry Gartman,CFP,94 Country Club St.,36 South St.,9091 S. Bowman Street
63,39,32,8376 Euclid Lane,1,1.9,100,0,0,0,0,0,Estefana Dungan,PFP,92 Ridgewood Dr.,8376 Euclid Lane,336 Pin Oak Ave.
45,18,42,742 Bridle Street,3,2.5,0,0,0,0,0,0,Prudence Masters,CFP,9834 East Pineknoll Ave.,742 Bridle Street,544 Edgewood Drive
63,37,20,597 Lawrence Street,2,0.4,76,0,0,0,0,0,Kristle Hanby,CFP,597 Lawrence Street,9929 Thompson Lane,177 Winchester Street
49,25,8,234 Blue Spring Rd.,1,0.3,97,0,0,0,0,0,Tanya Johansen,CFP,8536 Country Club Dr.,234 Blue Spring Rd.,533 Hillcrest Street
41,16,104,94 Country Club St.,1,4,0,0,0,1,1,1,Mariana Ghent,CFP,94 Country Club St.,36 South St.,9091 S. Bowman Street
32,5,63,4 Country Drive,4,2,0,0,1,0,1,0,Zetta Gephart,PFP,4 Country Drive,14 Lakeshore Lane,890 W. Brickyard Dr.
47,21,83,1 Poplar St.,1,3.8,97,1,0,0,0,0,Elicia Schuyler,PFP,1 Poplar St.,8017 Homestead Ave.,387 West Fifth Ave.
59,35,31,1 Poplar St.,3,0.4,0,0,0,0,1,0,Gita Pinelli,PFP,7919 Cedarwood Dr.,1 Poplar St., 
38,13,129,36 Kent Court,4,0.3,75,1,0,0,1,0,Erik Clinard,PFP,36 Kent Court,69 Spruce Dr.,92 Ridgewood Dr.
42,17,19,8017 Homestead Ave.,2,0,85,0,0,0,1,1,Elicia Schuyler,PFP,1 Poplar St.,8017 Homestead Ave.,387 West Fifth Ave.
59,33,43,14 Lakeshore Lane,2,0.3,0,0,0,0,0,1,Val Sauceda,PFP,14 Lakeshore Lane,890 W. Brickyard Dr., 
51,26,55,234 Blue Spring Rd.,3,2,93,0,0,0,1,0,Tanya Johansen,CFP,8536 Country Club Dr.,234 Blue Spring Rd.,533 Hillcrest Street
40,16,59,533 Hillcrest Street,4,2.666666667,0,0,0,0,1,0,Carolin Whitmire,PFP,234 Blue Spring Rd.,533 Hillcrest Street,94 Country Club St.
33,9,183,234 Blue Spring Rd.,2,8.8,582,1,0,0,1,0,Tanya Johansen,CFP,8536 Country Club Dr.,234 Blue Spring Rd.,533 Hillcrest Street
39,13,78,9670 Wilson Rd.,1,2.8,0,0,0,0,0,0,Myesha Bromley,PFP,9670 Wilson Rd.,76 Mayfair St.,33 Harrison Road
49,24,13,8722 Richardson Street,1,0.4,101,0,1,0,0,0,Collene Dubon,PFP,518 Selby Ave.,8722 Richardson Street,5 Maple Lane
40,15,161,518 Selby Ave.,2,3.3,0,0,1,0,0,1,Collene Dubon,PFP,518 Selby Ave.,8722 Richardson Street,5 Maple Lane
56,31,21,5 Maple Lane,2,0.2,137,0,0,1,1,1,Cyril Murry,PFP,8722 Richardson Street,5 Maple Lane,24 Trusel Court
41,17,55,7041 East Mammoth Drive,2,1.7,0,0,0,0,0,0,Pansy Diblasi,PFP,91 Lake Court,7041 East Mammoth Drive,597 Lawrence Street
58,32,73,8536 Country Club Dr.,2,2.3,224,0,0,0,1,1,Gala Mackson,CFP,8536 Country Club Dr.,234 Blue Spring Rd.,533 Hillcrest Street
43,18,204,92 Ridgewood Dr.,2,8.8,0,0,0,0,1,0,Kirsten Mitchem,PFP,69 Spruce Dr.,92 Ridgewood Dr.,8376 Euclid Lane
27,3,68,7919 Cedarwood Dr.,4,0,0,0,0,0,0,1,Thao Lovato,PFP,7919 Cedarwood Dr.,1 Poplar St.,8017 Homestead Ave.
33,9,41,597 Lawrence Street,1,1.5,0,0,0,1,1,1,Kristle Hanby,CFP,597 Lawrence Street,9929 Thompson Lane,177 Winchester Street
54,28,79,234 Blue Spring Rd.,3,1.7,150,0,0,0,1,1,Gala Mackson,CFP,8536 Country Club Dr.,234 Blue Spring Rd.,533 Hillcrest Street
40,15,82,9670 Wilson Rd.,2,0.4,0,0,0,0,0,0,Weston Jeon,PFP,9587 SW. Jefferson Street,9670 Wilson Rd.,76 Mayfair St.
51,26,43,177 Winchester Street,1,1.3,123,0,0,0,1,0,Pete Dickens,PFP,9929 Thompson Lane,177 Winchester Street,20 Bradford Ave.
53,28,85,7041 East Mammoth Drive,1,1.3,118,0,0,0,1,0,Cecil Caves,PFP,7041 East Mammoth Drive,597 Lawrence Street,9929 Thompson Lane
39,15,123,518 Selby Ave.,2,2.2,92,0,0,0,0,1,Bernarda Guilliams,PFP,8378 West Magnolia Street,518 Selby Ave.,8722 Richardson Street
38,12,45,234 Blue Spring Rd.,4,1.2,138,0,0,0,1,0,Carolin Whitmire,PFP,234 Blue Spring Rd.,533 Hillcrest Street,94 Country Club St.
41,17,85,92 Ridgewood Dr.,4,0.2,229,0,0,0,0,0,Estefana Dungan,PFP,92 Ridgewood Dr.,8376 Euclid Lane,336 Pin Oak Ave.
40,15,132,9091 S. Bowman Street,2,3.9,0,0,0,0,1,0,Kathaleen Horgan,PFP,9091 S. Bowman Street,8378 West Magnolia Street,518 Selby Ave.
43,18,85,40 E. Dunbar Ave.,4,1.9,110,0,0,0,1,1,Taylor Kemp,CFP,24 Trusel Court,40 E. Dunbar Ave.,36 Kent Court
52,26,28,76 Mayfair St.,1,0.3,0,0,0,0,1,0,Jodie Izquierdo,PFP,76 Mayfair St.,33 Harrison Road,9251 Old Vernon St.
39,15,82,518 Selby Ave.,1,0.8,0,0,0,0,1,0,Bernarda Guilliams,PFP,8378 West Magnolia Street,518 Selby Ave.,8722 Richardson Street
35,10,34,24 Trusel Court,4,1.7,87,0,0,0,1,1,Deedra Halderman,CFP,24 Trusel Court,40 E. Dunbar Ave.,36 Kent Court
49,24,48,92 Ridgewood Dr.,1,1.3,0,0,0,0,0,1,Kirsten Mitchem,PFP,69 Spruce Dr.,92 Ridgewood Dr.,8376 Euclid Lane
55,29,61,234 Blue Spring Rd.,4,2.8,0,0,0,0,1,1,Carolin Whitmire,PFP,234 Blue Spring Rd.,533 Hillcrest Street,94 Country Club St.
30,4,25,9587 SW. Jefferson Street,2,0.3,0,0,1,0,1,0,Weston Jeon,PFP,9587 SW. Jefferson Street,9670 Wilson Rd.,76 Mayfair St.
35,9,44,218 S. Westport Court,4,0.2,0,0,0,0,1,0,Donetta Mallet,PFP,544 Edgewood Drive,218 S. Westport Court,9587 SW. Jefferson Street
53,29,132,597 Lawrence Street,2,0.3,403,0,0,0,0,0,Cyndy Calcagno,CFP,597 Lawrence Street,9929 Thompson Lane,177 Winchester Street
33,8,62,20 Bradford Ave.,3,2.3,98,0,0,0,0,1,Ying Michaelson,PFP,20 Bradford Ave.,8573 Princeton Road,4 Country Drive
38,12,89,234 Blue Spring Rd.,4,1.4,0,0,0,0,0,0,Tanya Johansen,CFP,8536 Country Club Dr.,234 Blue Spring Rd.,533 Hillcrest Street
52,27,28,518 Selby Ave.,3,1.7,0,0,0,0,0,0,Collene Dubon,PFP,518 Selby Ave.,8722 Richardson Street,5 Maple Lane
42,18,90,667 E. Hall St.,4,0.8,245,0,1,0,0,0,Eulah Kicklighter,PFP,667 E. Hall St.,68 Sunbeam St.,7330 West Grand St.
29,3,73,218 S. Westport Court,3,0.3,0,0,0,0,0,0,Marylee Bristow,PFP,218 S. Westport Court,9587 SW. Jefferson Street,9670 Wilson Rd.
62,38,161,20 Bradford Ave.,1,2.9,0,0,1,1,1,1,Caitlin Wimmer,PFP,177 Winchester Street,20 Bradford Ave.,8573 Princeton Road
51,27,21,890 W. Brickyard Dr.,3,0.4,0,0,0,0,1,0,Val Sauceda,PFP,14 Lakeshore Lane,890 W. Brickyard Dr., 
27,1,91,8536 Country Club Dr.,2,0.2,0,0,0,0,1,0,Aleida Suitt,PFP,387 West Fifth Ave.,8536 Country Club Dr.,234 Blue Spring Rd.
30,4,11,36 Kent Court,1,0.1,0,0,0,0,1,1,Erik Clinard,PFP,36 Kent Court,69 Spruce Dr.,92 Ridgewood Dr.
56,30,39,8536 Country Club Dr.,3,1.4,131,0,0,0,0,1,Aleida Suitt,PFP,387 West Fifth Ave.,8536 Country Club Dr.,234 Blue Spring Rd.
63,37,61,24 Trusel Court,1,2.5,0,0,0,0,0,0,Twila Bare,PFP,5 Maple Lane,24 Trusel Court,40 E. Dunbar Ave.
34,10,25,14 Lakeshore Lane,4,1,0,0,0,0,1,0,Zetta Gephart,PFP,4 Country Drive,14 Lakeshore Lane,890 W. Brickyard Dr.
54,24,49,24 Trusel Court,1,1.4,0,0,0,0,1,0,Twila Bare,PFP,5 Maple Lane,24 Trusel Court,40 E. Dunbar Ave.
62,36,35,7041 East Mammoth Drive,2,0.7,0,0,1,0,0,1,Pansy Diblasi,PFP,91 Lake Court,7041 East Mammoth Drive,597 Lawrence Street
32,8,45,177 Winchester Street,1,2.4,0,0,0,0,0,0,Caitlin Wimmer,PFP,177 Winchester Street,20 Bradford Ave.,8573 Princeton Road
42,18,34,8376 Euclid Lane,1,2,0,0,1,0,0,0,Estefana Dungan,PFP,92 Ridgewood Dr.,8376 Euclid Lane,336 Pin Oak Ave.
54,28,42,9929 Thompson Lane,4,2.5,0,0,0,0,1,1,Kristle Hanby,CFP,597 Lawrence Street,9929 Thompson Lane,177 Winchester Street
52,28,168,94 Country Club St.,3,6.5,118,1,0,0,1,0,Jaquelyn Cubbage,PFP,533 Hillcrest Street,94 Country Club St.,36 South St.
47,22,40,387 West Fifth Ave.,3,2.7,0,0,0,0,1,0,Aleida Suitt,PFP,387 West Fifth Ave.,8536 Country Club Dr.,234 Blue Spring Rd.
26,0,12,336 Pin Oak Ave.,1,0.1,0,0,0,0,1,0,Ross Seipel,PFP,8376 Euclid Lane,336 Pin Oak Ave.,9834 East Pineknoll Ave.
35,11,193,5 Maple Lane,2,6.5,0,0,0,0,0,1,Twila Bare,PFP,5 Maple Lane,24 Trusel Court,40 E. Dunbar Ave.
29,3,52,8536 Country Club Dr.,3,1.1,0,0,0,0,1,0,Aleida Suitt,PFP,387 West Fifth Ave.,8536 Country Club Dr.,234 Blue Spring Rd.
61,35,23,8376 Euclid Lane,3,0.3,0,0,0,0,1,0,Estefana Dungan,PFP,92 Ridgewood Dr.,8376 Euclid Lane,336 Pin Oak Ave.
38,12,39,20 Bradford Ave.,2,0.3,174,0,0,0,1,0,Caitlin Wimmer,PFP,177 Winchester Street,20 Bradford Ave.,8573 Princeton Road
38,14,29,91 Lake Court,4,0.4,0,0,0,0,1,0,Pansy Diblasi,PFP,91 Lake Court,7041 East Mammoth Drive,597 Lawrence Street
61,37,60,94 Country Club St.,3,2,0,0,0,0,1,0,Jaquelyn Cubbage,PFP,533 Hillcrest Street,94 Country Club St.,36 South St.
31,7,64,597 Lawrence Street,1,1.2,0,0,0,0,1,0,Kristle Hanby,CFP,597 Lawrence Street,9929 Thompson Lane,177 Winchester Street
40,16,64,76 Mayfair St.,4,2.666666667,0,0,1,0,1,0,Myesha Bromley,PFP,9670 Wilson Rd.,76 Mayfair St.,33 Harrison Road
42,16,13,667 E. Hall St.,1,0.2,0,0,0,0,1,0,Marcelene Thomson,PFP,9251 Old Vernon St.,667 E. Hall St.,68 Sunbeam St.
46,21,41,218 S. Westport Court,1,0.5,0,0,0,0,0,0,Donetta Mallet,PFP,544 Edgewood Drive,218 S. Westport Court,9587 SW. Jefferson Street
45,21,11,8378 West Magnolia Street,4,0.2,106,0,0,0,1,1,Kathaleen Horgan,PFP,9091 S. Bowman Street,8378 West Magnolia Street,518 Selby Ave.
50,26,110,7919 Cedarwood Dr.,3,1.8,0,0,0,0,1,0,Gita Pinelli,PFP,7919 Cedarwood Dr.,1 Poplar St., 
52,28,49,8536 Country Club Dr.,4,1.1,0,0,0,0,1,0,Tanya Johansen,CFP,8536 Country Club Dr.,234 Blue Spring Rd.,533 Hillcrest Street
49,23,93,40 E. Dunbar Ave.,1,2.4,0,0,0,0,1,1,Zofia Rambo,PFP,40 E. Dunbar Ave.,36 Kent Court,69 Spruce Dr.
49,23,61,518 Selby Ave.,1,1.4,0,0,0,0,1,1,Collene Dubon,PFP,518 Selby Ave.,8722 Richardson Street,5 Maple Lane
31,7,8,597 Lawrence Street,4,0.7,0,0,0,0,0,0,Kristle Hanby,CFP,597 Lawrence Street,9929 Thompson Lane,177 Winchester Street
49,24,39,94 Country Club St.,3,1.7,0,0,1,0,1,0,Berry Gartman,CFP,94 Country Club St.,36 South St.,9091 S. Bowman Street
40,16,45,36 South St.,3,0.6,204,0,0,0,1,0,Mariana Ghent,CFP,94 Country Club St.,36 South St.,9091 S. Bowman Street
43,18,103,24 Trusel Court,3,1,180,0,0,0,1,1,Twila Bare,PFP,5 Maple Lane,24 Trusel Court,40 E. Dunbar Ave.
44,20,124,1 Poplar St.,1,4.7,0,0,0,0,1,1,Gita Pinelli,PFP,7919 Cedarwood Dr.,1 Poplar St., 
35,9,85,68 Sunbeam St.,2,1.8,0,0,0,0,0,0,Carylon Race,PFP,68 Sunbeam St.,7330 West Grand St.,91 Lake Court
47,21,85,234 Blue Spring Rd.,2,1.7,0,0,0,0,0,1,Gala Mackson,CFP,8536 Country Club Dr.,234 Blue Spring Rd.,533 Hillcrest Street
56,32,129,234 Blue Spring Rd.,1,7.4,0,0,0,0,0,0,Tanya Johansen,CFP,8536 Country Club Dr.,234 Blue Spring Rd.,533 Hillcrest Street
53,29,10,36 South St.,2,0.4,0,0,0,0,0,0,Latrisha Barden,PFP,36 South St.,9091 S. Bowman Street,8378 West Magnolia Street
65,41,105,9091 S. Bowman Street,1,3,282,1,1,1,1,0,Kathaleen Horgan,PFP,9091 S. Bowman Street,8378 West Magnolia Street,518 Selby Ave.
55,31,63,8376 Euclid Lane,3,2.666666667,0,0,0,0,1,0,Ross Seipel,PFP,8376 Euclid Lane,336 Pin Oak Ave.,9834 East Pineknoll Ave.
58,34,149,33 Harrison Road,4,7.2,0,1,0,1,1,1,Jacqueline Leveque,CFP,33 Harrison Road,9251 Old Vernon St.,667 E. Hall St.
41,16,25,8573 Princeton Road,2,0.1,0,0,0,0,0,1,Zandra Venne,PFP,8573 Princeton Road,4 Country Drive,14 Lakeshore Lane
58,34,148,5 Maple Lane,1,4.7,0,0,0,0,1,0,Twila Bare,PFP,5 Maple Lane,24 Trusel Court,40 E. Dunbar Ave.
45,20,40,94 Country Club St.,1,0.5,0,0,1,0,1,0,Berry Gartman,CFP,94 Country Club St.,36 South St.,9091 S. Bowman Street
50,24,84,177 Winchester Street,4,4.9,0,0,0,0,1,0,Pete Dickens,PFP,9929 Thompson Lane,177 Winchester Street,20 Bradford Ave.
66,41,25,40 E. Dunbar Ave.,4,0.6,0,0,0,0,1,1,Deedra Halderman,CFP,24 Trusel Court,40 E. Dunbar Ave.,36 Kent Court
38,8,23,336 Pin Oak Ave.,1,0.666666667,0,0,0,0,0,0,Ross Seipel,PFP,8376 Euclid Lane,336 Pin Oak Ave.,9834 East Pineknoll Ave.
31,6,53,92 Ridgewood Dr.,4,2.2,114,0,0,0,1,0,Kirsten Mitchem,PFP,69 Spruce Dr.,92 Ridgewood Dr.,8376 Euclid Lane
53,29,98,218 S. Westport Court,3,1.8,0,0,0,0,0,0,Marylee Bristow,PFP,218 S. Westport Court,9587 SW. Jefferson Street,9670 Wilson Rd.
54,29,62,336 Pin Oak Ave.,4,3.8,149,0,0,0,1,0,Corazon Eastin,PFP,336 Pin Oak Ave.,9834 East Pineknoll Ave.,742 Bridle Street
45,20,90,8536 Country Club Dr.,4,1.1,0,0,0,0,1,1,Aleida Suitt,PFP,387 West Fifth Ave.,8536 Country Club Dr.,234 Blue Spring Rd.
27,1,25,177 Winchester Street,4,0.3,0,0,0,0,1,1,Caitlin Wimmer,PFP,177 Winchester Street,20 Bradford Ave.,8573 Princeton Road
48,24,20,40 E. Dunbar Ave.,1,1,0,0,0,0,1,1,Taylor Kemp,CFP,24 Trusel Court,40 E. Dunbar Ave.,36 Kent Court
